student_id,week_number,attendance_rate,lms_logins,lms_activity_score,sessions_missed,participation_score
S0545,4,0.9,4,94.6,0,4.14
S0545,5,0.895,7,82.5,0,4.37
S0545,6,0.927,3,89.0,0,5.22
S0545,7,0.917,6,79.7,0,4.23
S0546,1,0.873,17,50.9,0,7.42
S0546,2,0.898,12,51.9,0,5.92
S0546,3,0.822,16,48.7,0,6.29
S0546,4,0.838,13,48.2,0,4.25
S0546,5,0.9,17,52.5,0,4.56
S0546,6,0.935,12,48.6,0,4.79
S0546,7,0.88,16,32.9,0,5.16
S0547,1,0.905,15,44.3,0,6.61
S0547,2,0.83,8,43.8,0,5.16
S0547,3,0.703,5,40.8,0,5.02
S0547,4,0.676,6,36.7,1,4.41
S0547,5,0.618,2,31.3,1,4.2
S0547,6,0.588,3,26.0,2,3.57
S0547,7,0.507,4,16.7,2,4.67
S0548,1,0.851,5,49.2,0,6.59
S0548,2,0.805,0,44.5,0,7.52
S0548,3,0.791,0,49.6,1,6.15
S0548,4,0.722,0,40.7,1,6.63
S0548,5,0.804,0,35.6,0,5.93
S0548,6,0.702,4,33.3,1,6.11
S0548,7,0.717,0,36.2,0,6.74
S0549,1,0.906,11,63.7,0,6.55
S0549,2,0.907,15,62.9,0,4.66
S0549,3,0.907,13,67.6,0,5.11
S0549,4,0.917,12,61.5,0,5.2
S0549,5,0.935,13,58.4,0,5.38
S0549,6,0.981,12,61.3,0,5.53
S0549,7,0.986,15,68.9,0,5.9
S0550,1,0.712,5,68.4,1,3.22
S0550,2,0.712,6,71.5,0,3.54
S0550,3,0.716,9,59.0,1,3.74
S0550,4,0.638,2,58.2,1,3.71
S0550,5,0.506,0,38.7,2,2.54
S0550,6,0.544,1,45.3,1,1.77
S0550,7,0.342,0,36.3,2,1.71
S0551,1,0.987,12,91.9,0,4.83
S0551,2,0.962,19,69.3,0,3.85
S0551,3,0.862,5,60.9,0,3.24
S0551,4,1.01,14,52.2,1,2.12
S0551,5,0.741,5,53.3,1,2.08
S0551,6,0.647,4,49.4,2,2.61
S0551,7,0.61,0,52.7,1,2.77
S0552,1,0.608,22,22.6,1,4.13
S0552,2,0.589,18,28.5,1,2.35
S0552,3,0.638,19,18.4,1,2.82
S0552,4,0.605,18,38.1,2,2.39
S0552,5,0.653,18,25.8,1,2.89
S0552,6,0.65,23,35.2,1,2.49
S0552,7,0.639,22,20.6,1,2.53
S0553,1,0.877,5,41.0,0,5.63
S0553,2,0.899,1,46.4,0,5.69
S0553,3,0.924,4,48.3,0,4.43
S0553,4,0.893,3,41.8,0,5.31
S0553,5,0.951,4,37.4,0,5.46
S0553,6,0.941,1,43.5,0,5.06
S0553,7,0.898,7,45.3,0,6.02
S0554,1,0.89,18,97.8,0,3.67
S0554,2,0.813,16,96.9,1,3.99
S0554,3,0.771,11,100,1,3.41
S0554,4,0.684,9,93.0,1,2.47
S0554,5,0.68,5,76.7,1,1.86
S0554,6,0.609,2,74.6,1,3.1
S0554,7,0.53,6,64.1,1,1.05
S0555,1,0.865,15,51.7,0,6.91
S0555,2,0.796,15,45.1,1,8.41
S0555,3,0.83,13,60.2,0,7.28
S0555,4,0.739,12,56.3,1,7.22
S0555,5,0.788,9,39.6,0,7.15
S0555,6,0.755,12,35.4,0,6.69
S0555,7,0.755,13,50.4,1,6.19
S0556,1,0.935,17,80.5,0,5.45
S0556,2,0.98,11,84.2,0,3.77
S0556,3,0.976,14,70.3,0,4.15
S0556,4,1.0,21,77.5,0,5.53
S0556,5,1.0,16,74.5,0,2.65
S0556,6,0.925,16,72.7,0,3.56
S0556,7,0.948,16,67.9,0,3.43
S0557,1,0.909,0,90.2,0,5.64
S0557,2,0.915,0,91.5,0,4.99
S0557,3,0.746,6,88.4,1,5.34
S0557,4,0.829,2,89.7,1,2.61
S0557,5,0.844,6,75.5,0,4.57
S0557,6,0.808,3,90.5,0,3.67
S0557,7,0.818,3,84.0,0,4.25
S0558,1,0.859,10,92.5,0,6.89
S0558,2,0.891,17,90.1,0,7.3
S0558,3,0.801,13,93.7,1,5.94
S0558,4,0.813,15,95.8,1,8.0
S0558,5,0.881,17,99.9,0,7.21
S0558,6,0.845,21,100,0,5.41
S0558,7,0.851,10,98.0,0,7.22
S0559,1,0.884,26,34.6,0,5.76
S0559,2,0.719,24,32.4,1,5.85
S0559,3,0.743,16,33.7,1,6.4
S0559,4,0.793,19,41.5,0,5.43
S0559,5,0.875,23,42.1,0,6.75
S0559,6,0.949,26,42.5,0,7.24
S0559,7,1.0,28,53.7,0,8.14
S0560,1,0.573,11,32.3,2,3.67
S0560,2,0.496,14,39.2,3,2.35
S0560,3,0.562,13,37.2,1,3.48
S0560,4,0.574,8,35.8,1,3.62
S0560,5,0.544,13,29.4,1,2.51
S0560,6,0.689,6,35.4,0,2.82
S0560,7,0.601,13,42.5,1,2.79
S0561,1,0.939,12,76.5,0,5.72
S0561,2,0.91,11,68.8,0,7.21
S0561,3,0.875,5,68.0,0,7.46
S0561,4,0.881,7,73.6,0,6.2
S0561,5,0.963,13,76.4,0,8.36
S0561,6,1.0,8,83.6,0,7.54
S0561,7,1.0,21,96.8,0,8.82
S0562,1,0.743,8,54.8,1,7.03
S0562,2,0.842,9,39.4,0,9.06
S0562,3,0.785,7,56.9,0,7.48
S0562,4,0.701,12,47.6,1,9.07
S0562,5,0.834,6,53.2,0,9.95
S0562,6,0.746,4,57.4,1,8.86
S0562,7,0.788,11,43.7,0,8.2
S0563,1,0.796,20,60.9,0,7.8
S0563,2,0.851,21,48.6,0,7.7
S0563,3,0.768,21,52.8,0,8.8
S0563,4,0.784,21,51.5,0,8.5
S0563,5,0.778,17,44.8,1,8.49
S0563,6,0.781,14,54.1,0,6.21
S0563,7,0.727,15,50.2,1,7.5
S0564,1,0.827,15,56.0,0,5.06
S0564,2,0.917,14,49.2,0,3.69
S0564,3,0.852,13,53.3,0,4.08
S0564,4,0.465,3,26.4,3,1.52
S0564,5,0.506,0,15.5,2,1.91
S0564,6,0.488,0,23.1,3,0.64
S0564,7,0.534,0,21.3,1,1.57
S0565,1,0.787,11,27.6,0,2.19
S0565,2,0.704,13,14.0,1,1.59
S0565,3,0.732,8,29.7,1,1.39
S0565,4,0.746,11,32.2,1,2.8
S0565,5,0.667,12,26.9,1,3.16
S0565,6,0.78,8,29.0,1,1.45
S0565,7,0.645,12,25.2,1,2.17
S0566,1,0.859,6,38.7,0,6.58
S0566,2,0.861,5,45.6,0,5.79
S0566,3,0.807,12,55.3,0,6.22
S0566,4,0.878,10,48.0,0,4.8
S0566,5,0.845,2,47.2,0,6.52
S0566,6,0.756,10,52.1,0,5.95
S0566,7,0.861,3,53.1,0,5.67
S0567,1,0.934,15,82.3,0,8.38
S0567,2,0.928,15,75.9,0,6.87
S0567,3,0.945,19,84.1,0,7.13
S0567,4,0.866,18,78.1,0,7.5
S0567,5,0.87,16,77.1,0,7.08
S0567,6,0.879,23,100,0,7.37
S0567,7,0.912,15,80.9,0,6.98
S0568,1,0.839,8,59.5,0,5.58
S0568,2,0.837,10,74.5,0,5.18
S0568,3,0.817,7,68.4,0,3.62
S0568,4,0.9,3,65.5,0,3.54
S0568,5,0.937,14,77.6,0,5.88
S0568,6,0.964,13,75.4,0,7.01
S0568,7,1.0,13,83.8,0,4.8
S0569,1,0.945,8,78.2,0,6.23
S0569,2,1.0,5,81.1,0,7.07
S0569,3,1.0,6,82.2,0,7.95
S0569,4,0.97,1,75.5,0,6.84
S0569,5,1.0,4,69.2,0,8.36
S0569,6,1.0,4,68.4,0,8.84
S0569,7,1.0,0,68.8,0,7.39
S0570,1,0.899,4,57.8,0,5.02
S0570,2,0.818,2,53.0,0,5.73
S0570,3,0.794,6,51.0,0,5.34
S0570,4,0.828,5,45.4,0,5.38
S0570,5,0.867,4,64.1,0,4.89
S0570,6,0.954,12,58.1,0,5.96
S0570,7,1.0,-10,71.9,0,5.84
S0571,1,0.879,19,63.5,0,7.73
S0571,2,1.0,13,71.5,0,7.96
S0571,3,0.939,12,73.5,0,7.94
S0571,4,0.542,0,47.5,2,4.37
S0571,5,0.561,1,46.9,2,5.11
S0571,6,0.608,3,32.8,2,4.53
S0571,7,0.642,0,41.2,1,5.37
S0572,1,0.541,10,23.8,1,1.17
S0572,2,0.567,7,17.1,1,2.8
S0572,3,0.604,9,26.1,1,3.39
S0572,4,0.606,7,23.9,1,3.45
S0572,5,0.513,7,20.2,2,3.43
S0572,6,0.6,8,20.4,2,3.64
S0572,7,0.562,6,15.6,2,2.6
S0573,1,0.94,5,58.9,0,8.0
S0573,2,0.987,15,53.1,0,8.14
S0573,3,0.902,17,62.9,0,8.77
S0573,4,0.976,16,55.9,0,7.08
S0573,5,0.973,11,57.2,0,8.57
S0573,6,1.0,10,68.6,0,10
S0573,7,0.935,14,57.6,0,9.7
S0574,1,0.9,17,60.5,0,6.79
S0574,2,0.928,18,63.4,0,5.32
S0574,3,0.864,16,57.6,0,4.87
S0574,4,0.846,10,57.0,0,5.53
S0574,5,0.832,17,71.4,1,4.37
S0574,6,0.893,13,51.2,0,5.22
S0574,7,0.867,19,48.2,0,5.84
S0575,1,0.898,14,90.0,0,8.91
S0575,2,0.96,16,94.1,0,9.26
S0575,3,0.901,12,97.2,0,7.91
S0575,4,1.0,12,97.6,0,9.5
S0575,5,0.958,15,88.3,0,9.68
S0575,6,0.976,14,92.7,0,8.54
S0575,7,0.967,19,95.0,0,9.59
S0576,1,0.855,2,75.1,0,3.34
S0576,2,0.853,2,80.3,0,3.41
S0576,3,0.766,0,65.1,0,1.96
S0576,4,0.738,0,46.2,1,2.55
S0576,5,0.69,0,60.1,0,2.39
S0576,6,0.689,0,56.0,1,2.54
S0576,7,0.602,0,53.7,1,2.8
S0577,1,0.917,15,81.0,0,4.54
S0577,2,0.792,13,76.2,0,3.83
S0577,3,0.893,14,84.7,0,3.82
S0577,4,0.841,13,79.1,0,5.56
S0577,5,0.848,19,81.4,0,3.96
S0577,6,0.871,10,83.8,0,3.66
S0577,7,0.84,10,76.0,0,4.29
S0578,1,0.819,19,77.4,0,7.24
S0578,2,0.762,28,73.2,0,8.08
S0578,3,0.86,20,66.7,0,6.16
S0578,4,0.888,22,72.0,0,7.45
S0578,5,0.788,23,78.0,1,7.39
S0578,6,0.873,29,64.5,0,6.66
S0578,7,0.803,27,75.4,0,6.2
S0579,1,0.87,9,41.6,0,5.82
S0579,2,0.882,10,43.3,0,4.87
S0579,3,0.832,9,47.8,0,5.79
S0579,4,0.871,9,46.3,0,3.48
S0579,5,0.847,2,35.4,0,5.11
S0579,6,0.786,8,54.8,0,7.22
S0579,7,0.798,5,39.3,0,6.57
S0580,1,0.896,10,57.0,0,6.81
S0580,2,0.917,10,64.5,0,9.33
S0580,3,0.795,13,65.0,0,7.16
S0580,4,0.87,12,59.4,0,8.26
S0580,5,0.914,10,72.9,0,9.41
S0580,6,0.895,9,55.1,0,8.42
S0580,7,0.958,11,76.1,0,8.66
S0581,1,0.862,15,68.8,0,6.62
S0581,2,0.929,11,66.3,0,8.15
S0581,3,0.833,3,67.2,0,6.83
S0581,4,0.753,0,41.9,0,5.89
S0581,5,0.727,3,48.1,0,5.18
S0581,6,0.652,0,34.8,1,5.4
S0581,7,0.638,0,32.9,1,5.29
S0582,1,0.816,17,48.1,0,6.03
S0582,2,0.877,7,37.0,0,5.87
S0582,3,0.77,12,44.1,1,5.3
S0582,4,0.751,5,25.5,1,3.03
S0582,5,0.665,0,40.8,1,3.61
S0582,6,0.603,4,14.7,1,2.59
S0582,7,0.587,1,21.3,2,4.37
S0583,1,0.959,21,80.3,0,7.89
S0583,2,0.932,19,72.0,0,9.38
S0583,3,0.964,21,77.7,0,6.4
S0583,4,1.0,16,67.0,0,7.2
S0583,5,0.962,23,66.7,0,7.35
S0583,6,1.0,17,78.2,0,7.96
S0583,7,0.993,17,71.3,0,6.76
S0584,1,0.803,19,75.2,0,3.27
S0584,2,0.94,15,73.4,1,3.15
S0584,3,0.831,13,65.7,0,4.24
S0584,4,0.768,17,74.6,0,3.82
S0584,5,0.764,17,84.4,0,3.22
S0584,6,0.845,17,73.5,0,6.15
S0584,7,0.833,21,70.7,1,2.9
S0585,1,0.602,9,36.2,1,1.83
S0585,2,0.676,16,43.0,0,3.7
S0585,3,0.742,14,29.0,1,4.27
S0585,4,0.62,11,33.1,2,2.88
S0585,5,0.667,11,27.0,0,3.13
S0585,6,0.609,15,29.8,2,2.54
S0585,7,0.654,15,27.7,1,1.96
S0586,1,0.837,14,44.3,0,4.67
S0586,2,0.786,19,48.5,0,4.74
S0586,3,0.781,19,47.0,1,5.11
S0586,4,0.803,19,47.9,0,4.75
S0586,5,0.806,12,49.9,0,4.69
S0586,6,0.841,20,59.8,0,5.65
S0586,7,0.859,17,55.4,0,4.2
S0587,1,0.762,5,57.9,1,9.19
S0587,2,0.804,0,67.6,0,9.02
S0587,3,0.751,4,58.8,1,9.67
S0587,4,0.775,0,65.5,1,7.04
S0587,5,1.06,0,52.7,0,9.26
S0587,6,0.794,1,55.1,0,9.13
S0587,7,0.739,2,49.1,1,8.27
S0588,1,0.841,13,70.8,0,7.11
S0588,2,0.867,14,62.6,0,7.65
S0588,3,0.827,17,77.1,0,7.23
S0588,4,0.886,18,75.6,0,8.82
S0588,5,0.866,22,75.3,0,7.65
S0588,6,0.841,14,72.9,0,8.86
S0588,7,0.883,18,76.4,0,8.54
S0589,1,0.7,5,65.5,1,7.66
S0589,2,0.726,1,39.3,1,9.81
S0589,3,0.656,0,45.3,1,8.94
S0589,4,0.526,0,30.0,1,7.22
S0589,5,0.545,0,24.3,1,5.73
S0589,6,0.406,0,20.3,3,6.53
S0589,7,0.341,0,33.4,3,4.32
S0590,1,0.49,20,37.5,1,5.72
S0590,2,0.648,19,38.9,1,4.91
S0590,3,0.509,17,48.0,2,5.06
S0590,4,0.636,14,35.9,1,2.96
S0590,5,0.497,17,24.4,2,3.66
S0590,6,0.574,13,36.1,1,2.23
S0590,7,0.492,13,43.6,3,4.51
S0591,1,0.924,18,57.5,0,5.79
S0591,2,0.921,13,69.2,0,5.7
S0591,3,0.903,9,57.3,0,5.86
S0591,4,1.01,16,56.3,0,5.46
S0591,5,0.868,12,60.1,0,5.56
S0591,6,0.877,9,46.3,0,4.64
S0591,7,0.786,8,60.4,1,3.79
S0592,1,0.925,12,78.6,0,5.52
S0592,2,0.882,12,83.3,0,4.96
S0592,3,0.796,11,67.1,0,5.03
S0592,4,0.781,3,60.9,1,3.43
S0592,5,0.647,3,62.1,1,4.26
S0592,6,0.59,0,49.5,1,3.76
S0592,7,0.66,2,48.8,1,1.67
S0593,1,0.886,23,79.1,0,7.82
S0593,2,0.761,12,59.3,0,8.36
S0593,3,0.72,12,66.0,1,6.52
S0593,4,0.669,10,51.2,0,6.17
S0593,5,0.605,8,52.4,1,6.55
S0593,6,0.594,5,51.0,1,5.76
S0593,7,0.423,0,40.2,1,6.41
S0594,1,0.897,12,63.9,0,3.05
S0594,2,0.996,19,62.3,0,2.93
S0594,3,0.971,9,54.5,0,3.8
S0594,4,0.974,14,72.0,0,2.91
S0594,5,0.998,15,63.8,0,3.09
S0594,6,0.999,10,69.0,0,5.09
S0594,7,0.93,17,73.6,0,2.81
S0595,1,0.989,15,83.7,0,5.54
S0595,2,0.911,11,72.0,0,5.56
S0595,3,0.94,11,76.7,0,5.3
S0595,4,0.992,8,73.7,0,5.88
S0595,5,0.993,10,85.1,0,6.82
S0595,6,0.973,9,87.0,0,5.4
S0595,7,0.941,5,87.9,0,6.71
S0596,1,0.747,15,60.3,1,6.85
S0596,2,0.775,11,54.1,1,6.11
S0596,3,0.818,15,83.3,0,6.04
S0596,4,0.765,16,60.1,0,5.73
S0596,5,0.843,11,69.2,0,7.36
S0596,6,0.774,11,68.8,0,6.98
S0596,7,0.76,11,69.0,1,6.22
S0597,1,0.776,10,76.8,1,7.06
S0597,2,0.774,7,66.4,0,6.84
S0597,3,0.8,10,86.9,0,7.1
S0597,4,0.828,8,79.6,0,7.73
S0597,5,0.785,0,73.6,1,7.82
S0597,6,0.862,5,77.6,0,8.14
S0597,7,0.778,2,67.9,0,7.14
S0598,1,0.754,16,51.3,0,5.02
S0598,2,0.778,11,53.8,0,5.49
S0598,3,0.692,14,53.1,1,4.42
S0598,4,0.721,18,50.3,1,3.45
S0598,5,0.657,15,50.1,1,5.22
S0598,6,0.745,11,51.3,0,4.79
S0598,7,0.67,14,63.6,1,4.52
S0599,1,0.792,21,77.0,0,6.49
S0599,2,0.843,21,72.1,0,4.37
S0599,3,0.754,21,68.6,1,4.88
S0599,4,0.837,22,75.5,0,6.46
S0599,5,0.794,22,85.2,1,6.3
S0599,6,0.766,25,65.5,1,7.06
S0599,7,0.864,19,83.3,0,4.62
S0600,1,0.985,15,60.9,0,9.55
S0600,2,0.913,17,68.1,0,8.73
S0600,3,0.966,11,70.2,0,10
S0600,4,0.917,10,69.8,0,9.83
S0600,5,0.954,8,71.1,0,9.25
S0600,6,0.893,6,63.6,0,7.28
S0600,7,0.889,10,67.4,0,8.22
S0601,1,0.576,22,39.4,2,4.76
S0601,2,0.569,21,41.0,2,4.99
S0601,3,0.602,19,36.3,1,3.88
S0601,4,0.543,19,45.0,1,4.55
S0601,5,0.6,21,33.9,2,4.93
S0601,6,0.574,24,37.1,2,4.89
S0601,7,0.552,19,43.6,2,4.15
S0602,1,0.876,19,56.5,0,9.06
S0602,2,0.72,15,56.6,1,8.99
S0602,3,0.729,15,47.1,1,7.14
S0602,4,0.634,11,38.9,1,7.05
S0602,5,0.583,10,26.1,2,6.97
S0602,6,0.544,7,36.3,2,6.49
S0602,7,0.388,1,11.9,1,5.09
S0603,1,0.976,4,41.8,0,7.12
S0603,2,0.871,2,53.8,0,8.64
S0603,3,0.741,2,29.3,0,6.75
S0603,4,0.736,0,36.5,1,5.94
S0603,5,0.675,0,34.7,1,4.34
S0603,6,0.665,0,15.8,1,4.6
S0603,7,0.537,0,12.2,1,4.44
S0604,1,0.973,13,54.8,0,5.84
S0604,2,0.965,12,59.9,0,5.26
S0604,3,0.882,5,53.9,0,4.99
S0604,4,0.893,10,58.3,0,4.86
S0604,5,1.0,13,57.0,0,5.61
S0604,6,1.0,8,57.5,0,5.98
S0604,7,1.0,16,80.6,0,6.44
S0605,1,0.958,12,72.2,0,6.35
S0605,2,0.997,16,74.1,0,6.58
S0605,3,0.989,6,70.9,0,7.01
S0605,4,0.936,12,66.0,0,5.1
S0605,5,0.94,8,71.1,0,6.71
S0605,6,0.877,8,65.8,0,5.82
S0605,7,0.886,9,68.8,0,6.51
S0606,1,0.982,8,42.5,0,7.65
S0606,2,0.942,12,51.4,0,6.0
S0606,3,0.948,8,45.7,0,6.39
S0606,4,0.992,10,45.7,0,6.07
S0606,5,1.0,7,58.8,0,7.22
S0606,6,0.943,10,41.1,0,6.61
S0606,7,0.937,14,37.3,0,5.46
S0607,1,0.868,0,34.1,0,4.59
S0607,2,0.892,0,34.2,0,4.65
S0607,3,0.92,4,55.0,0,4.65
S0607,4,0.933,2,37.6,0,4.24
S0607,5,1.11,1,45.2,0,3.94
S0607,6,0.916,7,49.8,0,5.54
S0607,7,0.844,0,51.9,0,5.31
S0608,1,0.912,21,52.5,0,6.73
S0608,2,0.883,21,59.4,0,6.39
S0608,3,0.851,19,52.6,0,6.3
S0608,4,0.847,20,53.9,0,4.78
S0608,5,0.827,21,67.2,0,5.21
S0608,6,0.851,24,46.2,0,6.54
S0608,7,0.806,21,61.8,0,6.7
S0609,1,0.814,14,70.2,1,5.9
S0609,2,0.745,12,63.2,1,2.94
S0609,3,0.792,11,66.4,1,4.6
S0609,4,0.852,8,71.0,0,3.94
S0609,5,0.834,14,61.3,0,2.29
S0609,6,0.803,16,73.9,0,4.04
S0609,7,0.775,17,64.5,1,3.06
S0610,1,0.792,19,63.3,0,4.09
S0610,2,0.686,17,56.1,1,3.21
S0610,3,0.776,14,52.4,1,2.5
S0610,4,0.617,13,42.6,1,3.56
S0610,5,0.519,10,45.3,2,3.61
S0610,6,0.517,7,38.0,1,4.19
S0610,7,0.429,5,33.8,2,2.09
S0611,1,0.835,0,56.9,0,9.4
S0611,2,0.813,0,52.5,0,8.16
S0611,3,0.857,2,58.5,0,8.21
S0611,4,0.908,2,65.3,0,9.62
S0611,5,0.812,1,64.1,1,8.42
S0611,6,0.858,0,63.2,0,8.95
S0611,7,0.853,2,66.2,0,7.5
S0612,1,0.889,13,48.5,0,7.25
S0612,2,0.893,8,47.0,0,6.52
S0612,3,0.827,6,47.2,1,5.1
S0612,4,0.69,3,27.3,1,5.7
S0612,5,0.642,4,35.5,1,4.76
S0612,6,0.59,0,27.8,1,2.79
S0612,7,0.502,0,18.7,1,4.0
S0613,1,0.994,20,78.6,0,9.56
S0613,2,0.899,17,75.4,0,10
S0613,3,0.874,13,82.2,0,9.21
S0613,4,0.913,18,91.6,0,8.76
S0613,5,1.0,19,68.5,0,10
S0613,6,1.0,24,81.1,0,10
S0613,7,1.0,27,89.1,0,10
S0614,1,0.657,20,12.1,1,4.65
S0614,2,0.594,17,26.0,2,3.71
S0614,3,0.94,18,23.5,1,5.2
S0614,4,0.686,17,22.9,1,5.91
S0614,5,0.616,16,17.9,2,5.37
S0614,6,0.582,14,19.9,1,5.14
S0614,7,0.67,18,10.9,1,3.89
S0615,1,0.9,16,62.2,0,4.48
S0615,2,0.921,16,76.5,0,6.73
S0615,3,0.909,14,76.7,0,6.57
S0615,4,0.838,10,68.5,0,5.49
S0615,5,0.948,14,63.7,0,6.23
S0615,6,0.834,15,69.4,0,5.79
S0615,7,0.863,13,66.9,0,6.69
S0616,1,0.906,17,74.3,0,3.49
S0616,2,0.957,21,73.3,0,4.18
S0616,3,0.982,18,80.5,0,5.17
S0616,4,0.923,19,74.2,0,4.42
S0616,5,0.916,15,67.7,0,5.61
S0616,6,0.856,20,67.1,0,3.63
S0616,7,0.917,22,72.0,0,3.0
S0617,1,0.85,11,53.3,0,7.55
S0617,2,0.725,11,55.6,1,6.72
S0617,3,0.822,7,54.6,0,6.81
S0617,4,0.737,9,73.1,0,7.08
S0617,5,0.707,13,52.2,1,6.86
S0617,6,0.763,6,46.3,1,5.66
S0617,7,0.749,2,48.1,0,6.83
S0618,1,0.725,15,84.1,1,6.04
S0618,2,0.69,14,83.9,1,6.57
S0618,3,0.649,14,86.1,1,6.72
S0618,4,0.68,17,80.9,1,3.9
S0618,5,0.719,13,87.7,0,6.13
S0618,6,0.706,18,92.5,0,6.42
S0618,7,0.698,15,97.9,1,5.27
S0619,1,0.888,20,76.4,0,4.17
S0619,2,0.811,17,57.7,0,4.27
S0619,3,0.813,14,45.8,0,4.19
S0619,4,0.798,19,57.0,1,5.42
S0619,5,0.866,21,54.0,0,4.67
S0619,6,0.996,25,70.4,0,5.39
S0619,7,1.0,21,70.0,0,6.8
S0620,1,0.99,8,69.1,0,8.1
S0620,2,1.0,9,58.8,0,7.45
S0620,3,1.0,10,67.6,0,9.67
S0620,4,1.0,14,61.0,0,10
S0620,5,0.924,9,75.2,0,8.24
S0620,6,0.93,4,67.8,0,9.08
S0620,7,0.976,6,63.4,0,10
S0621,1,0.843,20,37.3,0,6.19
S0621,2,0.915,21,41.5,0,5.74
S0621,3,0.898,24,51.5,0,5.52
S0621,4,0.553,-3,24.1,2,0.49
S0621,5,0.515,11,29.0,1,4.18
S0621,6,0.515,8,17.8,2,2.32
S0621,7,0.571,8,17.7,2,3.27
S0622,1,0.587,13,14.2,1,3.55
S0622,2,0.651,10,20.8,1,1.77
S0622,3,0.577,7,18.9,2,1.53
S0622,4,0.516,10,18.8,2,2.01
S0622,5,0.607,9,21.4,1,2.73
S0622,6,0.655,15,14.6,2,2.6
S0622,7,0.6,6,14.0,1,2.19
S0623,1,0.949,8,39.4,0,6.87
S0623,2,0.923,5,28.5,0,7.17
S0623,3,0.838,10,34.8,0,5.78
S0623,4,0.917,10,35.5,0,7.72
S0623,5,1.0,13,40.9,0,7.5
S0623,6,0.995,11,57.8,0,8.46
S0623,7,1.0,17,47.5,0,7.74
S0624,1,0.774,8,64.1,1,3.91
S0624,2,0.685,10,64.7,1,3.99
S0624,3,0.736,3,60.6,1,2.1
S0624,4,0.515,0,42.1,2,2.76
S0624,5,0.554,4,38.2,1,2.53
S0624,6,0.493,3,36.9,1,1.31
S0624,7,0.419,0,37.8,2,1.63
S0625,1,0.881,16,62.9,0,7.32
S0625,2,0.823,11,71.3,0,4.62
S0625,3,0.944,16,87.1,0,5.59
S0625,4,0.887,19,72.8,0,5.73
S0625,5,0.877,17,78.4,0,7.09
S0625,6,0.909,14,64.6,0,7.25
S0625,7,0.907,21,64.5,0,6.14
S0626,1,0.824,11,63.2,0,6.5
S0626,2,0.834,14,73.8,0,4.77
S0626,3,0.832,20,76.3,0,4.43
S0626,4,0.844,21,67.9,0,4.86
S0626,5,0.833,19,60.4,0,5.97
S0626,6,0.817,18,73.6,0,5.54
S0626,7,0.865,22,60.0,0,5.05
S0627,1,0.891,12,71.2,0,8.11
S0627,2,0.843,9,63.2,0,9.07
S0627,3,0.931,7,62.2,0,8.14
S0627,4,0.894,11,62.9,0,6.1
S0627,5,0.844,4,65.5,0,7.87
S0627,6,0.874,5,67.6,0,7.07
S0627,7,0.863,6,75.0,0,7.53
S0628,1,0.889,17,78.1,0,7.38
S0628,2,0.9,11,70.5,0,5.71
S0628,3,0.785,10,68.8,0,6.86
S0628,4,0.802,15,76.9,0,5.29
S0628,5,0.895,14,76.3,0,6.67
S0628,6,0.945,24,73.9,0,6.98
S0628,7,0.943,18,73.9,0,7.89
S0629,1,0.944,8,59.7,0,3.61
S0629,2,0.914,4,54.7,0,5.13
S0629,3,0.813,0,57.2,0,3.56
S0629,4,0.871,6,50.6,0,3.46
S0629,5,0.924,6,65.2,0,4.78
S0629,6,1.0,11,65.1,0,2.84
S0629,7,1.0,11,62.9,0,5.94
S0630,1,0.879,21,84.8,0,6.44
S0630,2,0.86,11,84.6,0,8.34
S0630,3,0.922,-15,84.5,0,8.49
S0630,4,0.845,13,98.0,0,7.15
S0630,5,0.833,20,88.2,0,7.99
S0630,6,0.789,21,86.4,0,8.08
S0630,7,0.915,16,90.7,0,8.0
S0631,1,0.713,16,90.9,0,7.85
S0631,2,0.675,9,94.3,1,7.61
S0631,3,0.68,9,86.7,1,6.02
S0631,4,0.561,5,72.1,1,7.39
S0631,5,0.522,2,64.2,2,6.41
S0631,6,0.401,0,56.5,3,4.81
S0631,7,0.379,0,58.8,1,5.87
S0632,1,0.797,17,52.1,0,7.45
S0632,2,0.692,13,46.5,0,7.0
S0632,3,0.681,12,45.8,0,7.45
S0632,4,0.551,8,37.9,2,6.21
S0632,5,0.55,2,26.3,1,6.58
S0632,6,0.527,6,25.2,1,6.27
S0632,7,0.405,3,18.2,2,5.81
S0633,1,0.95,13,90.2,0,4.68
S0633,2,0.827,19,87.8,0,3.99
S0633,3,0.738,11,91.9,1,3.36
S0633,4,0.835,13,93.3,0,4.5
S0633,5,0.858,10,94.9,0,4.14
S0633,6,0.965,19,99.0,0,5.18
S0633,7,0.935,20,97.4,0,5.04
S0634,1,0.839,15,63.7,0,7.58
S0634,2,0.828,-7,65.3,1,6.06
S0634,3,0.793,10,57.6,1,5.28
S0634,4,0.66,4,56.7,1,7.06
S0634,5,0.81,2,35.2,1,5.28
S0634,6,0.59,0,50.5,2,5.29
S0634,7,0.587,3,35.4,1,5.04
S0635,1,0.852,20,44.2,0,6.06
S0635,2,0.849,20,52.6,0,6.07
S0635,3,0.81,13,45.9,1,6.01
S0635,4,0.833,15,42.3,1,5.66
S0635,5,0.819,15,48.3,1,7.71
S0635,6,0.839,15,39.6,0,6.34
S0635,7,0.814,8,65.1,1,6.82
S0636,1,0.743,20,76.4,0,6.08
